created,status,title,description,solved,id
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-21T10:30:38,PENDING,DESCONTO SEM AUTORIZAÇÃO DA AAB - ASSOCIAÇÃO DOS APOSENTADOS DO BRASIL,"Foi feito um desconto em minha aposentadoria nas competencias 05/2024 e 06/2024 no valor de R$ 39,53 (cada) total de R$ 79,06 por esta Associaçao dos Aposentados do Brasil cujo CNPJ 31.242.548/0001-71 com sede no Rio de Janeiro , ******* - 1 andar. Consultado na Receita Federal o CNPJ consta como BAIXADO. Liguei para o telefone que consta no extrato 0800 000 3892 e falei com ANDREA que me orientou enviar um email para *******. Enviei o email mas retornou como endereço errado e tentei ligar novamente e não mais me atenderam. Gostaria de saber como proceder agora, já que esta ASSOCIAÇÃO não existe. A quem devo recorrer????????",False,9uBUwk5HXVBM2m0Z
2024-06-21T10:14:43,PENDING,"Debito indevido , nao autorizado","Desde Fevereiro de 2024, tem sido debitado na minha conta Pensão, um valor de 77,86 (fev) E 45,00 nos meses subsequentes, a titulo de (273 CONTRIB. CEBAP-*******) sem a devida autorização. Solicito imediato cancelamento e ressarcimento destes debitos.",False,JQScqCSEuu5tD9BC
2024-06-21T10:06:42,PENDING,Demora para atender uma ordem do Juiz,"Meu pai antes de falecer , deu entrada na pensao que ele teria direito pela morte de minha mae. A carta de concessao chegou para ele 3 anos apos a morte dele. <br />Nisso, foi colocado na justiça para eu receber pois sou unica herdeira . <br />O INSS na época exigiu um alvara judicial , acontece que em Março deste ano o alvara finalmente saiu. E o INSS ate o momento nao se pronunciou",False,qzdLMzuaTM-4f6DJ
2024-06-21T10:00:11,PENDING,Pagamento de beneficio não recebido,"Em 10/2023 tive um beneficio deferido no InSs, mas em 12/2024 me mudei para Portugal. Desde então tento fazer o recebimento desse benefício via procurador a distância, mas cada hora o INSS diz que falta um documento, acabando perdendo os prazos dos meus pagamentos, que agora estão bloqueados, e eu não consigo sacar esse valor, que é por direito meu. Meu procurador já foi várias vezes ao banco pra receber, fizemos todos os documentos conforme o INSS exigiu, e mesmo assim diz que não está liberado para pagamento. Um desrespeito comigo.",False,vJHEPBQd3mvy4Z2Y
2024-06-21T09:57:05,PENDING,Demora,Desde o dia 06/05 pedi por telefone  o desbloqueio de empréstimo consignado a princípio me deram a informação  de 5 dias e nada no aplicativo  só análise. Liguei hoje novamente me informaram qualquer momento  desbloqueia.<br />Não tenho um posição se estou pedindo  porque necessito do serviço.,False,mpc-khC9Z6FFITwg
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-21T10:14:43,PENDING,"Debito indevido , nao autorizado","Desde Fevereiro de 2024, tem sido debitado na minha conta Pensão, um valor de 77,86 (fev) E 45,00 nos meses subsequentes, a titulo de (273 CONTRIB. CEBAP-*******) sem a devida autorização. Solicito imediato cancelamento e ressarcimento destes debitos.",False,JQScqCSEuu5tD9BC
2024-06-21T10:06:42,PENDING,Demora para atender uma ordem do Juiz,"Meu pai antes de falecer , deu entrada na pensao que ele teria direito pela morte de minha mae. A carta de concessao chegou para ele 3 anos apos a morte dele. <br />Nisso, foi colocado na justiça para eu receber pois sou unica herdeira . <br />O INSS na época exigiu um alvara judicial , acontece que em Março deste ano o alvara finalmente saiu. E o INSS ate o momento nao se pronunciou",False,qzdLMzuaTM-4f6DJ
2024-06-21T10:00:11,PENDING,Pagamento de beneficio não recebido,"Em 10/2023 tive um beneficio deferido no InSs, mas em 12/2024 me mudei para Portugal. Desde então tento fazer o recebimento desse benefício via procurador a distância, mas cada hora o INSS diz que falta um documento, acabando perdendo os prazos dos meus pagamentos, que agora estão bloqueados, e eu não consigo sacar esse valor, que é por direito meu. Meu procurador já foi várias vezes ao banco pra receber, fizemos todos os documentos conforme o INSS exigiu, e mesmo assim diz que não está liberado para pagamento. Um desrespeito comigo.",False,vJHEPBQd3mvy4Z2Y
2024-06-21T09:57:05,PENDING,Demora,Desde o dia 06/05 pedi por telefone  o desbloqueio de empréstimo consignado a princípio me deram a informação  de 5 dias e nada no aplicativo  só análise. Liguei hoje novamente me informaram qualquer momento  desbloqueia.<br />Não tenho um posição se estou pedindo  porque necessito do serviço.,False,mpc-khC9Z6FFITwg
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-21T10:06:42,PENDING,Demora para atender uma ordem do Juiz,"Meu pai antes de falecer , deu entrada na pensao que ele teria direito pela morte de minha mae. A carta de concessao chegou para ele 3 anos apos a morte dele. <br />Nisso, foi colocado na justiça para eu receber pois sou unica herdeira . <br />O INSS na época exigiu um alvara judicial , acontece que em Março deste ano o alvara finalmente saiu. E o INSS ate o momento nao se pronunciou",False,qzdLMzuaTM-4f6DJ
2024-06-21T10:00:11,PENDING,Pagamento de beneficio não recebido,"Em 10/2023 tive um beneficio deferido no InSs, mas em 12/2024 me mudei para Portugal. Desde então tento fazer o recebimento desse benefício via procurador a distância, mas cada hora o INSS diz que falta um documento, acabando perdendo os prazos dos meus pagamentos, que agora estão bloqueados, e eu não consigo sacar esse valor, que é por direito meu. Meu procurador já foi várias vezes ao banco pra receber, fizemos todos os documentos conforme o INSS exigiu, e mesmo assim diz que não está liberado para pagamento. Um desrespeito comigo.",False,vJHEPBQd3mvy4Z2Y
2024-06-21T09:57:05,PENDING,Demora,Desde o dia 06/05 pedi por telefone  o desbloqueio de empréstimo consignado a princípio me deram a informação  de 5 dias e nada no aplicativo  só análise. Liguei hoje novamente me informaram qualquer momento  desbloqueia.<br />Não tenho um posição se estou pedindo  porque necessito do serviço.,False,mpc-khC9Z6FFITwg
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-21T10:00:11,PENDING,Pagamento de beneficio não recebido,"Em 10/2023 tive um beneficio deferido no InSs, mas em 12/2024 me mudei para Portugal. Desde então tento fazer o recebimento desse benefício via procurador a distância, mas cada hora o INSS diz que falta um documento, acabando perdendo os prazos dos meus pagamentos, que agora estão bloqueados, e eu não consigo sacar esse valor, que é por direito meu. Meu procurador já foi várias vezes ao banco pra receber, fizemos todos os documentos conforme o INSS exigiu, e mesmo assim diz que não está liberado para pagamento. Um desrespeito comigo.",False,vJHEPBQd3mvy4Z2Y
2024-06-21T09:57:05,PENDING,Demora,Desde o dia 06/05 pedi por telefone  o desbloqueio de empréstimo consignado a princípio me deram a informação  de 5 dias e nada no aplicativo  só análise. Liguei hoje novamente me informaram qualquer momento  desbloqueia.<br />Não tenho um posição se estou pedindo  porque necessito do serviço.,False,mpc-khC9Z6FFITwg
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-21T09:57:05,PENDING,Demora,Desde o dia 06/05 pedi por telefone  o desbloqueio de empréstimo consignado a princípio me deram a informação  de 5 dias e nada no aplicativo  só análise. Liguei hoje novamente me informaram qualquer momento  desbloqueia.<br />Não tenho um posição se estou pedindo  porque necessito do serviço.,False,mpc-khC9Z6FFITwg
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T20:19:21,PENDING,Ligação por engano,Não estou mais aguentando receber ligações de pessoas que pegam empréstimo<br /> O motivo é que uma tal de  Joaquina perreira [Editado pelo Reclame Aqui] está usando meu número de telefone para pegar empréstimo consignado meu número está na conta do INSS dela peço que retirem por favor <br />,False,QxS8ngii8WMB-h4A
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
2024-06-20T13:55:10,PENDING,Péssimo atendimento,"Estou a.mais de umas esperando o resultado da minha perícia médica que so ficar el análise. <br />Além da atender do inss q não anexou meu laudo certo mesmo falando com ela várias vezes sobre o laudo q deveria anexar ainda colocou várias informações erradas, ligo e ninguém me da uma posição certa sobre a situação. <br /><br />Preciso do resultado urgente pós não posso trabalhar.",False,qATpquFWKYiuC51n
2024-06-20T13:21:51,PENDING,DESCONTO ABCB,"Olá, está sendo descontado do meu benefício de aposentadoria o valor de R$35,30 desde março, sendo 03/24 04/24 05/24 e 06/24, porém nunca autorizei e preciso que seja estornado esse valor e cessado o desconto.",False,gtBrP1Ve0ujkS5a4
2024-06-20T12:50:02,PENDING,Consignado rmc,Ta descontando do meu benefio eu nao solicitei queria reebolso,False,0ak-UcRTIebl8PJv
2024-06-20T19:56:59,PENDING,INSS não reconhece o pagamento da contribuição do mês de fevereiro 2023,"Boa noite, fiz o pagamento da guia de contribuição do mês de janeiro de 2023, e me foi informado que não tinha aumento ainda, em fevereiro quando fui fazer o pagamento referente a fevereiro, o INSS juntou os pagamentos dos 2 meses (janeiro e fevereiro) e colocou como se tivesse sido pago um valor muito maior em janeiro, mas em fevereiro não consta pagamento, fiz uma reclamação junto ao site do INSS e aguardo resposta desde outubro de 2023, porém até o dia de hoje ainda consta em análise.<br /><br />",False,MDlGJvNag-OgR5Lc
2024-06-20T17:18:46,PENDING,Perícia sem resposta,"Tinha uma perícia agendada pro dia 10/06 porém ao chegar a agência a perita não atendeu e fui informada de que seria reagendado pra dia 13 sendo assim retornei novamente aguardei até às 31hs o resultado porém até hj dia 20/06 não tive nenhum resultado, estou sem trabalhar , sem receber e sem poder dar entrada de novo em outro auxílio por incapacidade devido a demora em colocar no site uma resposta. Pedindo pra aguardar + 17 dias . Isso é uma sacanagem das grandes , minha contas não esperam quando é que vai levar os assegurados mais a sério INSS?",False,mchN1Qe9O8e1wx7t
2024-06-20T17:13:57,PENDING,Acessar a conta,"Boa tarde<br /><br />Não estou conseguindo acessar minha conta no meu inss desde ontem , entrar mais quando vou acessar alguns  serviços da erro .<br /><br />Aguardo retorno.",False,n0Oka8jFRO_xQdGh
2024-06-20T16:53:29,PENDING,Auxilio marternidade concedido mais nao foi reccebido,"Estou ha 1 e 7 meses sem receber auxilio Maternidade sob o NB 227.498.493-4 Liberado, mais o mesmo ainda nao foi pago por parte do INSS, pois ainda nao foi emitido a carta de concesao do mesmo ja tentei entrar em contato via telefone 135 por varias e varias vezes e so consta fora de area, tentei solicitar emisao de pagamento via SITE e APP, porem só aparece o valor do campo NB invalido e nao consigo dessa forma obter nenhuma informação como receber meu beneficio solicito ao Inss que resolva meu problema e libere o pagamento do meu benefico de alguma forma.<br /><br />Nome: ******* dos santos <br />CPF.*******<br />NB.227.498.493-4",False,gTi7L8HH87AioBsr
2024-06-20T16:46:18,PENDING,Estou a um semana tentando entra com recurso e não consigo.,"Estou a um semana tentando entrar  com recurso contra o inss e só fica aparecendo  tenta mais tarde, o prazo do recurso está  acabando e não consigo finalizar o processo. <br /><br />Geraldo pereira da silva filho <br />*******",False,OOLcdXeChVZaDpdB
2024-06-20T14:40:09,PENDING,Bloqueio,Fiz portabilidade de salário meu benefício foi bloqueado para empréstimo por 60 dias porém já expirou os 60 dias e são negado os requerimento para desbloqueio,False,Gyvfs1JuuRV-dVI1
